trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type,fare_zscore,distance_zscore,hour,day_of_week,month,gender_encoded,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,traffic_level,traffic_level_encoded,ride_frequency,log_fare,log_distance,sqrt_duration,avg_ride_distance,avg_ride_fare,is_peak_hour,days_since_signup,ride_cancellation_rate,fare_per_km
T00212,R0193,Zone_5,7.34,58.06,132.45,Wallet,2023-01-16,0,Kavya Singh,33.0,Female,Chennai,2022-01-03,389.0,68.0,4.41,2590.0,1.31,43.9,Business,-0.025150406501307804,-0.20392416061741045,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,High,4.8937268758505335,2.1210632163706555,7.619711280619496,0.14419023136246786,2.5851928020565555,0,1678,0.17480719794344474,18.044959128065393
T00213,R0070,Zone_1,17.65,151.29,379.63,Cash,2023-08-14,1,Meera Reddy,33.0,Male,Bengaluru,2023-01-03,310.0,6.0,3.54,4921.0,2.43,30.9,Residential,2.927343282827329,2.113038321987669,0,0,8,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,Medium,5.94182777466688,2.9258461460898246,12.299999999999999,0.2897096774193548,5.337709677419355,0,1313,0.01935483870967742,21.508781869688388
T00214,R0127,Zone_5,5.97,42.78,71.24,Credit Card,2023-09-04,0,Vivaan Kumar,38.0,Male,Chennai,2020-03-17,43.0,2.0,4.83,2590.0,1.31,43.9,Business,-0.7410517641459198,-0.5118037533593076,0,0,9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Low,4.27999390910873,1.9416152247724325,6.540642170307133,1.6467441860465117,32.56906976744186,0,2335,0.046511627906976744,11.932998324958124
T00215,R0132,Zone_7,2.56,18.78,54.82,Wallet,2023-02-12,1,Aadhya Iyer,23.0,Male,Surat,2022-12-09,484.0,25.0,3.32,11070.0,0.64,45.2,Industrial,-0.9330971863404065,-1.278131790767971,0,6,2,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,High,4.022132228108176,1.269760544863939,4.3335897360040905,0.1433884297520661,2.2561776859504135,0,1338,0.05165289256198347,21.4140625
T00216,R0266,Zone_6,10.84,100.15,237.72,Wallet,2023-07-01,1,Diya Reddy,29.0,Other,Chennai,2020-09-25,98.0,13.0,3.9,14627.0,0.54,37.6,Mixed,1.2060689354240037,0.5826295434677282,0,5,7,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,Low,5.475291317015396,2.4714836294558595,10.007497189607399,0.7445918367346939,12.729081632653061,0,2143,0.1326530612244898,21.929889298892988
T00217,R0149,Zone_4,8.75,46.78,158.78,Wallet,2023-12-03,0,Diya Reddy,30.0,Male,Jaipur,2019-09-14,89.0,8.0,4.57,4038.0,2.46,48.2,Business,0.2828006267740172,0.11294461731403115,0,6,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2,Low,5.073797869053896,2.277267285009756,6.839590631024637,0.4766292134831461,7.428314606741573,0,2520,0.0898876404494382,18.146285714285714
T00218,R0091,Zone_10,10.75,99.03,209.14,Cash,2023-05-09,0,Meera Das,41.0,Other,Surat,2022-04-16,334.0,43.0,3.4,2440.0,1.54,35.4,Industrial,0.8718022992292149,0.5624038767912533,0,1,5,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1,High,5.347773975260629,2.463853240590168,9.951381813597546,0.14934131736526945,2.7054191616766468,0,1575,0.12874251497005987,19.45488372093023
T00219,R0273,Zone_8,9.52,62.91,231.76,UPI,2024-02-09,1,Aadhya Nair,43.0,Male,Delhi,2022-09-17,289.0,48.0,3.76,4516.0,1.93,31.0,Business,1.136361827246224,0.28598643221276154,0,4,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,5.450007879788469,2.3532782073095637,7.931582439841371,0.2589965397923875,3.313044982698962,0,1421,0.16608996539792387,24.34453781512605
T00220,R0166,Zone_1,9.22,87.28,208.55,Credit Card,2024-04-06,1,Reyansh Sharma,24.0,Other,Chennai,2021-03-16,349.0,63.0,4.29,4921.0,2.43,30.9,Residential,0.8649017633525558,0.21856754329117847,0,5,4,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,High,5.344962374371081,2.3243465847755584,9.34237657130133,0.12366762177650428,1.7994555873925502,0,1971,0.18051575931232092,22.619305856832973
T00221,R0270,Zone_1,2.61,18.59,38.99,UPI,2023-10-26,0,Aadhya Reddy,35.0,Male,Hyderabad,2022-01-02,455.0,64.0,3.08,4921.0,2.43,30.9,Residential,-1.1182420726582336,-1.2668953092810409,0,3,10,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,High,3.688629422858727,1.2837077723447896,4.31161222746202,0.12975824175824174,2.420945054945055,0,1679,0.14065934065934066,14.938697318007664
T00222,R0283,Zone_1,4.37,22.07,62.46,UPI,2024-03-04,0,Diya Nair,19.0,Male,Surat,2023-06-15,245.0,45.0,3.55,4921.0,2.43,30.9,Residential,-0.8437410946494271,-0.8713711609410852,0,0,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,Medium,4.150409786155049,1.6808279085207734,4.697871858618538,0.22844897959183674,4.135632653061225,0,1150,0.1836734693877551,14.292906178489702
T00223,R0260,Zone_8,5.05,27.22,67.14,Wallet,2023-06-16,0,Reyansh Das,55.0,Other,Mumbai,2019-07-17,63.0,3.0,4.24,4516.0,1.93,31.0,Business,-0.7890046405769425,-0.7185550127188297,0,4,6,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Low,4.22156441223282,1.80005827204275,5.217278984298233,0.5998412698412698,10.94063492063492,0,2579,0.047619047619047616,13.295049504950496
T00224,R0084,Zone_1,6.26,43.28,123.04,Cash,2023-03-13,0,Kavya Sharma,38.0,Male,Jaipur,2019-07-21,366.0,6.0,4.67,4921.0,2.43,30.9,Residential,-0.13520810582226495,-0.4466321607351104,0,0,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,High,4.820604094232248,1.9823798288367047,6.5787536813594105,0.20464480874316943,3.923060109289618,0,2575,0.01639344262295082,19.65495207667732
T00225,R0230,Zone_8,5.76,28.81,115.75,UPI,2024-01-07,1,Kavya Gupta,32.0,Male,Chennai,2022-11-22,183.0,23.0,3.65,4516.0,1.93,31.0,Business,-0.2204706592813276,-0.558996975604416,0,6,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,4.760034896549007,1.9110228900548727,5.367494760127856,0.32054644808743166,4.962950819672131,0,1355,0.12568306010928962,20.09548611111111
T00226,R0282,Zone_8,10.06,93.03,113.24,UPI,2023-08-30,0,Reyansh Kumar,22.0,Other,Bengaluru,2022-05-02,319.0,3.0,4.47,4516.0,1.93,31.0,Business,-0.2498271763159295,0.4073404322716117,0,2,8,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,4.738301498591274,2.403334996094189,9.645206063117573,0.29112852664576805,4.387931034482759,0,1559,0.009404388714733543,11.256461232604373
T00227,R0067,Zone_6,11.0,56.68,274.82,UPI,2023-07-18,1,Saanvi Iyer,32.0,Male,Pune,2022-07-24,348.0,9.0,3.38,14627.0,0.54,37.6,Mixed,1.6399839880071616,0.618586284225906,0,1,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,High,5.619748479046192,2.4849066497880004,7.528612089887485,0.32491379310344826,5.3069252873563215,0,1476,0.02586206896551724,24.983636363636364
T00228,R0139,Zone_9,2.34,21.45,50.18,UPI,2023-12-16,1,Diya Gupta,44.0,Other,Kolkata,2023-10-09,155.0,7.0,4.39,11037.0,1.83,56.1,Mixed,-0.9873658074721005,-1.3275723093104657,0,5,12,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,Low,3.935348830731643,1.205970806988609,4.631414470763764,0.38012903225806455,6.466,0,1034,0.04516129032258064,21.444444444444446
T00229,R0202,Zone_2,11.43,101.31,137.08,Cash,2024-05-27,0,Aadhya Reddy,27.0,Male,Ahmedabad,2021-10-28,317.0,0.0,4.72,6371.0,0.91,58.4,Residential,0.029001256395189023,0.7152200250135087,0,0,5,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,Medium,4.9278332273351175,2.5201129055226197,10.065286881157437,0.23249211356466878,2.86794952681388,0,1745,0.0,11.99300087489064
T00230,R0040,Zone_5,10.93,60.73,105.22,UPI,2023-08-23,0,Aarav Gupta,34.0,Other,Surat,2023-05-05,485.0,36.0,4.41,2590.0,1.31,43.9,Business,-0.34362768094441803,0.6028552101442032,0,2,8,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,High,4.665512414994253,2.4790562361098245,7.792945527847606,0.1658762886597938,2.352061855670103,0,1191,0.07422680412371134,9.626715462031108
T00231,R0026,Zone_5,10.33,93.77,103.48,Cash,2023-08-22,0,Aarav Kumar,26.0,Female,Surat,2020-04-17,44.0,5.0,3.17,2590.0,1.31,43.9,Business,-0.3639784138688033,0.4680174323010366,0,1,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Low,4.648995665528121,2.427454075039915,9.683491106000975,1.8020454545454547,22.11795454545455,0,2304,0.11363636363636363,10.017424975798646
T00232,R0263,Zone_8,0.91,5.48,15.01,Wallet,2023-09-17,0,Ishaan Das,31.0,Other,Chennai,2020-12-30,297.0,21.0,3.84,4516.0,1.93,31.0,Business,-1.3987079206621185,-1.6489356798366794,0,6,9,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,2.773213527008623,0.6471032420585384,2.340939982143925,0.3522558922558922,5.2110101010101015,0,2047,0.0707070707070707,16.494505494505493
T00233,R0089,Zone_2,10.2,86.91,111.34,Cash,2023-12-14,0,Saanvi Reddy,48.0,Other,Surat,2022-09-21,308.0,6.0,3.91,6371.0,0.91,58.4,Residential,-0.27204924100347655,0.438802580435017,0,3,12,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,Medium,4.721529987104287,2.4159137783010487,9.322553298319082,0.29165584415584417,4.595941558441559,0,1417,0.01948051948051948,10.915686274509804
T00234,R0169,Zone_6,8.41,64.65,179.19,Cash,2024-03-02,1,Reyansh Kumar,32.0,Male,Delhi,2023-02-21,497.0,81.0,4.19,14627.0,0.54,37.6,Mixed,0.521512384812353,0.03653654320290342,0,5,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0,High,5.194011849738723,2.2417729535972883,8.040522371090077,0.14167002012072433,2.841871227364185,0,1264,0.16297786720321933,21.306777645659928
T00235,R0133,Zone_7,12.8,120.24,107.26,Cash,2023-09-22,0,Diya Kumar,25.0,Female,Delhi,2019-07-13,155.0,11.0,4.4,11070.0,0.64,45.2,Industrial,-0.3197682009641042,1.023099617755406,0,4,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,Low,4.6845357413688316,2.624668592163159,10.965400129498239,0.4186451612903226,5.272709677419355,0,2583,0.07096774193548387,8.3796875
T00236,R0067,Zone_2,16.92,98.41,247.24,UPI,2023-08-31,0,Saanvi Iyer,32.0,Male,Pune,2022-07-24,348.0,9.0,3.38,6371.0,0.91,58.4,Residential,1.317413175332135,1.9489856922784838,0,3,8,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,High,5.514396020140125,2.8859174075467844,9.920181449953423,0.32491379310344826,5.3069252873563215,0,1476,0.02586206896551724,14.612293144208037
T00237,R0176,Zone_8,15.94,123.81,128.13,Cash,2023-12-22,0,Kavya Gupta,43.0,Male,Mumbai,2019-05-24,260.0,13.0,3.95,4516.0,1.93,31.0,Business,-0.07567636410667815,1.7287506551346443,0,4,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,4.86081964885856,2.8296776892239084,11.126994203287786,0.3502307692307692,6.3002692307692305,0,2633,0.05,8.038268506900879
T00238,R0073,Zone_4,8.56,81.63,170.79,Credit Card,2023-12-27,0,Meera Das,41.0,Other,Ahmedabad,2021-06-19,490.0,30.0,3.01,4038.0,2.46,48.2,Business,0.4232674672463548,0.07024598766369516,0,2,12,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2,High,5.1462728006383545,2.25758772706331,9.034932207825358,0.16042857142857142,2.6034693877551023,0,1876,0.061224489795918366,19.952102803738317
T00239,R0121,Zone_1,7.99,55.69,194.69,UPI,2024-07-22,1,Diya Iyer,29.0,Male,Pune,2023-07-13,378.0,10.0,4.17,4921.0,2.43,30.9,Residential,0.7027976493686588,-0.0578499012873132,0,0,7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,High,5.276531774476115,2.196112848483529,7.462573282722254,0.23269841269841268,3.8740211640211637,0,1122,0.026455026455026454,24.36670838548185
T00240,R0062,Zone_8,11.16,77.6,131.63,Credit Card,2023-03-19,0,Kavya Sharma,38.0,Male,Jaipur,2019-05-13,57.0,3.0,3.58,4516.0,1.93,31.0,Business,-0.034740981787512296,0.6545430249840838,0,6,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Low,4.887563296506261,2.498151876538021,8.809086218218097,1.1587719298245613,15.605438596491227,0,2644,0.05263157894736842,11.794802867383511
T00241,R0057,Zone_2,2.42,24.09,30.44,UPI,2023-09-24,0,Aadhya Reddy,39.0,Male,Bengaluru,2023-06-04,407.0,11.0,3.66,6371.0,0.91,58.4,Residential,-1.218241363752196,-1.3095939389313769,0,6,9,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,High,3.448080967561006,1.2296405510745139,4.90815647672321,0.24648648648648647,3.8921621621621623,0,1161,0.02702702702702703,12.578512396694215
T00242,R0252,Zone_2,0.75,4.34,7.02,UPI,2024-02-08,0,Reyansh Gupta,38.0,Other,Ahmedabad,2020-09-23,392.0,47.0,4.83,6371.0,0.91,58.4,Residential,-1.4921575505850144,-1.6848924205948572,0,3,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,High,2.081938421878423,0.5596157879354227,2.083266665599966,0.25614795918367345,4.290943877551021,0,2145,0.11989795918367346,9.36
T00243,R0162,Zone_2,5.64,46.77,85.06,UPI,2023-12-22,0,Meera Patel,30.0,Male,Hyderabad,2023-08-14,394.0,38.0,4.28,6371.0,0.91,58.4,Residential,-0.5794154831028133,-0.5859645311730493,0,4,12,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,High,4.455044727410454,1.8931119634883424,6.838859554048468,0.13484771573604062,2.3779187817258887,0,1090,0.09644670050761421,15.081560283687944
T00244,R0076,Zone_1,14.1,117.87,299.16,UPI,2023-09-25,1,Reyansh Reddy,40.0,Male,Bengaluru,2022-01-02,137.0,13.0,3.34,4921.0,2.43,30.9,Residential,1.9246603324781613,1.3152481364156001,0,0,9,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,Low,5.70431566581786,2.714694743820879,10.85679510721281,0.4143795620437956,6.3124817518248175,0,1679,0.0948905109489051,21.217021276595748
T00245,R0202,Zone_4,6.34,58.22,58.89,UPI,2023-01-25,0,Aadhya Reddy,27.0,Male,Ahmedabad,2021-10-28,317.0,0.0,4.72,4038.0,2.46,48.2,Business,-0.8854951846149763,-0.4286537903560215,0,2,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2,Medium,4.092509546276371,1.9933388426264242,7.630203142774116,0.23249211356466878,2.86794952681388,0,1745,0.0,9.288643533123029
T00246,R0157,Zone_8,15.51,145.17,288.59,Credit Card,2023-12-16,0,Kavya Nair,36.0,Female,Hyderabad,2021-11-23,319.0,27.0,4.65,4516.0,1.93,31.0,Business,1.8010354778742796,1.6321169143470418,0,5,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,5.668466129528634,2.8039662579320366,12.04865137681392,0.3570532915360502,5.880658307210031,0,1719,0.08463949843260188,18.6067053513862
T00247,R0056,Zone_1,5.94,56.15,62.89,Cash,2023-03-13,0,Meera Patel,40.0,Other,Hyderabad,2021-02-26,93.0,13.0,3.25,4921.0,2.43,30.9,Residential,-0.8387118905359296,-0.5185456422514658,0,0,3,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,Low,4.157162854614252,1.937301774518713,7.493330367733695,0.7120430107526882,9.976236559139785,0,1989,0.13978494623655913,10.587542087542086
T00248,R0011,Zone_7,0.06,0.36,3.27,Cash,2023-10-12,1,Vivaan Nair,26.0,Male,Chennai,2020-04-14,208.0,34.0,4.0,11070.0,0.64,45.2,Industrial,-1.5659581969947105,-1.8399558651144987,0,3,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,Medium,1.451613827240533,0.05826890812397577,0.6,0.4276923076923077,7.8547115384615385,0,2307,0.16346153846153846,54.5
T00249,R0082,Zone_5,7.38,41.21,121.67,Cash,2023-09-12,0,Kavya Singh,26.0,Other,Pune,2022-12-27,274.0,23.0,3.15,2590.0,1.31,43.9,Business,-0.1512313840443385,-0.194934975427866,0,1,9,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Medium,4.80949782304466,2.1258479144939915,6.419501538281613,0.08985401459854014,1.0863503649635036,0,1320,0.08394160583941605,16.486449864498645
T00250,R0019,Zone_2,12.44,100.53,277.71,Wallet,2023-10-23,1,Kavya Patel,40.0,Other,Mumbai,2023-04-02,266.0,24.0,4.08,6371.0,0.91,58.4,Residential,1.6737849179792728,0.9421969510495057,0,0,10,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,Medium,5.630171814719692,2.5982353350950036,10.026464980241043,0.14567669172932332,2.3796616541353384,0,1224,0.09022556390977443,22.323954983922828
T00251,R0098,Zone_8,7.65,60.38,105.72,Credit Card,2024-01-16,0,Diya Singh,21.0,Other,Bengaluru,2023-04-29,286.0,56.0,3.5,4516.0,1.93,31.0,Business,-0.3377797691845372,-0.13425797539844092,0,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Medium,4.670208582167313,2.157559320943788,7.770456872024965,0.24779720279720283,3.7473776223776225,0,1197,0.1958041958041958,13.819607843137254
T00252,R0095,Zone_9,7.52,46.67,157.71,Credit Card,2024-04-18,1,Kavya Iyer,29.0,Female,Chennai,2020-10-07,481.0,77.0,4.26,11037.0,1.83,56.1,Mixed,0.2702860956078723,-0.16347282726446052,0,3,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,High,5.067078637519467,2.1424163408412245,6.831544481301428,0.23856548856548856,3.907713097713098,0,2131,0.1600831600831601,20.972074468085108
T00253,R0183,Zone_2,7.39,49.26,151.29,UPI,2024-05-18,1,Arjun Patel,43.0,Other,Jaipur,2022-08-27,406.0,66.0,3.79,6371.0,0.91,58.4,Residential,0.19519890861100217,-0.19268767913047993,0,5,5,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0,High,5.0257865978636,2.127040520479115,7.018546858146634,0.14231527093596058,2.0964039408866997,0,1442,0.1625615763546798,20.472259810554803
T00254,R0199,Zone_5,0.81,7.51,9.48,Wallet,2023-12-30,0,Aarav Das,29.0,Male,Ahmedabad,2021-08-03,344.0,27.0,3.91,2590.0,1.31,43.9,Business,-1.4633858247264007,-1.6714086428105404,0,5,12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,High,2.349468678892896,0.5933268452777344,2.7404379212089442,0.24752906976744188,4.652616279069767,0,1831,0.07848837209302326,11.703703703703704
T00255,R0189,Zone_3,13.79,108.02,332.1,Credit Card,2023-11-18,1,Reyansh Gupta,29.0,Female,Delhi,2019-09-16,238.0,42.0,3.28,12971.0,2.11,38.0,Business,2.3099207592191107,1.2455819511966306,0,5,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2,Medium,5.808442745199634,2.6939512767227085,10.393267051317405,0.30264705882352944,6.2214285714285715,0,2518,0.17647058823529413,24.082668600435102
T00256,R0089,Zone_9,4.59,37.26,55.71,UPI,2024-02-14,0,Saanvi Reddy,48.0,Other,Surat,2022-09-21,308.0,6.0,3.91,11037.0,1.83,56.1,Mixed,-0.9226879034078184,-0.8219306423985908,0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,High,2,Medium,4.037950562025936,1.7209792871670078,6.104096984812741,0.29165584415584417,4.595941558441559,0,1417,0.01948051948051948,12.137254901960786
T00257,R0248,Zone_5,13.45,76.93,208.47,Wallet,2023-06-24,0,Vivaan Ghosh,18.0,Female,Chennai,2021-10-24,104.0,12.0,3.65,2590.0,1.31,43.9,Business,0.8639660974709747,1.169173877085503,0,5,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Low,5.344580531017675,2.670694414558441,8.770974860299168,0.5549999999999999,9.03519230769231,0,1749,0.11538461538461539,15.499628252788105
T00258,R0036,Zone_5,7.65,72.54,96.95,Credit Card,2024-07-05,0,Aadhya Das,30.0,Female,Surat,2022-03-16,177.0,15.0,4.9,2590.0,1.31,43.9,Business,-0.44035214145284707,-0.13425797539844092,0,4,7,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Medium,4.58445714439055,2.157559320943788,8.517041739947034,0.36819209039548023,5.884293785310734,0,1606,0.0847457627118644,12.673202614379084
T00259,R0277,Zone_8,13.34,120.48,265.12,Credit Card,2024-04-28,0,Kavya Gupta,42.0,Female,Jaipur,2021-01-22,433.0,16.0,3.06,4516.0,1.93,31.0,Business,1.5265344998654735,1.1444536178142557,0,6,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,High,5.583947334873687,2.663052835171474,10.976338187209794,0.20076212471131638,3.2397228637413393,0,2024,0.03695150115473441,19.874062968515744
T00260,R0030,Zone_8,9.72,89.48,187.93,UPI,2024-01-22,0,Saanvi Patel,25.0,Other,Mumbai,2021-01-08,442.0,58.0,3.72,4516.0,1.93,31.0,Business,0.62373388237507,0.330932358160484,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,High,5.2413765760852264,2.372111155642656,9.459386872308373,0.1833710407239819,3.5865384615384617,0,2038,0.13122171945701358,19.334362139917694
T00261,R0297,Zone_7,7.47,64.32,112.52,UPI,2023-03-15,0,Saanvi Gupta,47.0,Male,Pune,2023-09-20,396.0,46.0,3.87,11070.0,0.64,45.2,Industrial,-0.25824816925015787,-0.17470930875139104,0,2,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0,High,4.731979032851787,2.136530508663963,8.019975062305368,0.059898989898989896,1.0166161616161615,0,1053,0.11616161616161616,15.062918340026775
T00262,R0258,Zone_4,9.13,74.19,153.15,Wallet,2023-10-21,0,Vivaan Nair,32.0,Female,Jaipur,2020-01-29,313.0,39.0,3.76,4038.0,2.46,48.2,Business,0.21695314035775903,0.1983418766147035,0,5,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2,Medium,5.037926154332159,2.315501318260592,8.613361713059541,0.09338658146964858,1.5953674121405752,0,2383,0.12460063897763578,16.774370208105147
T00263,R0171,Zone_5,0.64,4.35,8.82,UPI,2024-04-14,0,Kavya Singh,23.0,Female,Jaipur,2019-05-13,276.0,19.0,4.3,2590.0,1.31,43.9,Business,-1.4711050682494435,-1.7096126798661044,0,6,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1,Medium,2.2844211223663744,0.49469624183610705,2.085665361461421,0.043913043478260874,0.518550724637681,0,2644,0.06884057971014493,13.78125
T00264,R0194,Zone_8,8.03,50.32,196.06,Wallet,2023-08-26,1,Arjun Iyer,30.0,Other,Jaipur,2023-02-10,10.0,2.0,4.06,4516.0,1.93,31.0,Business,0.7188209275907324,-0.04886071609776895,0,5,8,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2,Low,5.283508250894329,2.200552367428894,7.093659140387279,4.361,68.455,0,1275,0.2,24.415940224159403
T00265,R0247,Zone_10,16.58,92.71,367.35,Cash,2023-02-15,1,Aadhya Das,37.0,Male,Bengaluru,2021-05-11,249.0,47.0,4.92,2440.0,1.54,35.4,Industrial,2.7221985382907095,1.8725776181673552,0,2,2,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1,Medium,5.909033573128823,2.866761892257031,9.628603221651622,0.5360642570281124,9.507791164658634,0,1915,0.18875502008032127,22.156212303980702
